timestamp	tag	tier	decision	status	elapsed_s	model_scope	parent_tag	parent_score	selection_splits	steps	hypothesis	reasoning	config	changed_files	models_seen	splits_seen	basins	composite_score	median_kge	q25_kge	median_nse	median_log_nse	median_abs_pbias	failure_count	failure_rate	median_abs_err_runoff_ratio	median_abs_err_fdc_slope	median_abs_err_baseflow_index	median_abs_err_high_q_dur	median_abs_err_low_q_dur	median_abs_err_q95	median_abs_err_q05	guardrail_fail	notes
2026-06-07 07:56:48	20260607_075559_003_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	8.77	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_003_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_003_random_forest_adaptive_random_forest.yaml	random_forest	val	100	31.275754714086844	0.5185398048253151	0.3373304766516736	0.5108226858572338	0.6390693602273207	8.174954682964653	2	0.02	0.03930241607510945	0.295023861888783	0.1233257960603078	1.2113095238095235	1.9485347985347987	0.6662749487956509	0.13032980462500277	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": ""sqrt"", ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 240, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 250}"
2026-06-07 07:57:09	20260607_075559_004_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	19.57	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_004_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_004_random_forest_adaptive_random_forest.yaml	random_forest	val	100	49.237682502407324	0.6013515572887784	0.4804046148591043	0.5241339823286535	0.5930554721152441	10.006965749279555	9	0.09	0.04349366387118765	0.2788429559246285	0.07386843660010856	1.0392857142857146	2.0849206349206346	0.4136797012916116	0.14918318963116795	False	"{""models.random_forest.max_depth"": 12, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 8, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:57:37	20260607_075559_005_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	27.84	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_005_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_005_random_forest_adaptive_random_forest.yaml	random_forest	val	100	54.37736332404128	0.605966620993745	0.461683457215287	0.5539786308727815	0.6268580810620221	9.020514386848319	4	0.04	0.0376723862384379	0.28065744967478484	0.07608965660016065	0.8942283244342739	1.5788188419767368	0.4091614778050505	0.1191592671314272	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.75, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:57:44	20260607_075725_001_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	19.36	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_001_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_001_random_forest_adaptive_random_forest.yaml	random_forest	val	100	62.769158412329446	0.6653535091343938	0.5433903720434001	0.5511095111237976	0.5882204692587496	9.0830302900435	7	0.07	0.04062699775909365	0.2992897785937063	0.0536857141812198	0.7826529454318499	1.718322762508809	0.42451029936724954	0.13840630611583934	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 30, ""models.random_forest.max_features"": 0.6, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 5, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 60, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:58:08	20260607_075559_006_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	30.09	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_006_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_006_random_forest_adaptive_random_forest.yaml	random_forest	val	100	48.10839613034966	0.5859133238344273	0.4167036560623987	0.5629158801918126	0.636952909797742	8.043479579691041	3	0.03	0.0322891045650509	0.23943302632390384	0.09440921725707391	1.008541295306001	1.7165568730786123	0.4942995128330674	0.11939765361859435	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 180, ""models.random_forest.max_features"": 0.45, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 160, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 300}"
2026-06-07 07:58:08	20260607_075725_002_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	23.24	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_002_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_002_random_forest_adaptive_random_forest.yaml	random_forest	val	100	44.7845468042975	0.5665436663156662	0.4253856836314813	0.5427786025619643	0.6205491221232063	8.29497779017078	2	0.02	0.0366406561761393	0.35045972052054614	0.0892572072357583	1.0511363636363638	1.7878151260504205	0.50673484274712	0.1424369262274208	False	"{""models.random_forest.max_depth"": 12, ""models.random_forest.max_dynamic_window"": 30, ""models.random_forest.max_features"": 0.6, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 400}"
2026-06-07 07:58:20	20260607_075725_003_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	10.45	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_003_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_003_random_forest_adaptive_random_forest.yaml	random_forest	val	100	31.275754714086833	0.5185398048253151	0.3373304766516735	0.5108226858572338	0.6390693602273207	8.174954682964655	2	0.02	0.03930241607510945	0.29502386188878393	0.12332579606030775	1.2113095238095235	1.9485347985347987	0.6662749487956507	0.13032980462500277	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": ""sqrt"", ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 240, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 250}"
2026-06-07 07:58:41	20260607_075725_004_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	20.9	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_004_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_004_random_forest_adaptive_random_forest.yaml	random_forest	val	100	49.237682502407324	0.6013515572887783	0.4804046148591043	0.5241339823286535	0.5930554721152441	10.006965749279551	9	0.09	0.04349366387118765	0.27884295592462915	0.0738684366001086	1.0392857142857146	2.0849206349206346	0.4136797012916116	0.14918318963116783	False	"{""models.random_forest.max_depth"": 12, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 8, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:58:57	20260607_075559_007_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	48.88	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_007_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_007_random_forest_adaptive_random_forest.yaml	random_forest	val	100	62.421659109550774	0.6729374209195378	0.5213174798234942	0.5668721409952694	0.598821874765469	8.413971352470627	8	0.08	0.0378835326265956	0.29270953045195447	0.055893508281501844	0.8538461538461539	1.8648851148851147	0.4113169481573713	0.12736762614538166	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 30, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.75, ""models.random_forest.min_samples_leaf"": 5, ""models.random_forest.n_estimators"": 200, ""models.random_forest.peak_flow_extra_per_basin"": 60, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 250}"
2026-06-07 07:59:09	20260607_075725_005_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	27.65	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_005_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_005_random_forest_adaptive_random_forest.yaml	random_forest	val	100	54.377363324041276	0.605966620993745	0.461683457215287	0.5539786308727815	0.6268580810620221	9.020514386848317	4	0.04	0.0376723862384379	0.28065744967478484	0.07608965660016065	0.8942283244342739	1.5788188419767368	0.4091614778050514	0.1191592671314272	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.75, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 120, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:59:22	20260607_075559_008_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	24.2	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_008_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075559_008_random_forest_adaptive_random_forest.yaml	random_forest	val	100	34.09337367745988	0.5211585671887806	0.333523317475962	0.5254690144007464	0.620746702082926	7.393907644631581	3	0.03	0.03677072528273505	0.24417924269995056	0.0981876054777368	1.079166666666667	1.8923202614379082	0.6720864082296167	0.12169488683048105	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.6, ""models.random_forest.max_samples"": 0.65, ""models.random_forest.min_samples_leaf"": 8, ""models.random_forest.n_estimators"": 160, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.85, ""models.sample_per_basin_train"": 200}"
2026-06-07 07:59:38	20260607_075725_006_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	28.39	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_006_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_006_random_forest_adaptive_random_forest.yaml	random_forest	val	100	48.10839613034966	0.5859133238344272	0.41670365606239873	0.5629158801918124	0.636952909797742	8.043479579691041	3	0.03	0.0322891045650509	0.23943302632390384	0.09440921725707385	1.008541295306001	1.7165568730786123	0.4942995128330674	0.11939765361859435	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 180, ""models.random_forest.max_features"": 0.45, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 160, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 300}"
2026-06-07 08:00:23	20260607_075937_001_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	45.84	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_001_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_001_random_forest_adaptive_random_forest.yaml	random_forest	val	100	39.80537829449362	0.5538593178223612	0.37710274793007625	0.5468820901967966	0.6439348059608461	7.180503919417548	1	0.01	0.035330046270998	0.25007453535965507	0.10191365606592426	1.1061507936507935	1.98479020979021	0.6356296700354429	0.10056511646581695	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 180, ""models.random_forest.max_features"": 0.6, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 6, ""models.random_forest.n_estimators"": 160, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 400}"
2026-06-07 08:00:27	20260607_075725_007_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	47.82	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_007_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_007_random_forest_adaptive_random_forest.yaml	random_forest	val	100	62.42165910955083	0.6729374209195378	0.5213174798234941	0.5668721409952695	0.5988218747654689	8.413971352470627	8	0.08	0.0378835326265956	0.29270953045195447	0.0558935082815019	0.8538461538461539	1.8648851148851147	0.41131694815736863	0.12736762614538155	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 30, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.75, ""models.random_forest.min_samples_leaf"": 5, ""models.random_forest.n_estimators"": 200, ""models.random_forest.peak_flow_extra_per_basin"": 60, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 250}"
2026-06-07 08:00:52	20260607_075725_008_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	24.1	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_008_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_008_random_forest_adaptive_random_forest.yaml	random_forest	val	100	34.09337367745988	0.5211585671887806	0.333523317475962	0.5254690144007464	0.620746702082926	7.393907644631581	3	0.03	0.03677072528273505	0.2441792426999506	0.09818760547773685	1.079166666666667	1.8923202614379082	0.6720864082296166	0.12169488683048099	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 90, ""models.random_forest.max_features"": 0.6, ""models.random_forest.max_samples"": 0.65, ""models.random_forest.min_samples_leaf"": 8, ""models.random_forest.n_estimators"": 160, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.85, ""models.sample_per_basin_train"": 200}"
2026-06-07 08:01:08	20260607_075937_002_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	44.63	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_002_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_002_random_forest_adaptive_random_forest.yaml	random_forest	val	100	51.07591168066464	0.6014665038243748	0.4336757105622517	0.5656654971878806	0.6206809963863024	7.530480963386768	3	0.03	0.03517552196742155	0.26634495135944247	0.07122062775651786	1.0385964912280703	1.468253968253968	0.43332675202969484	0.11334660988383641	False	"{""models.random_forest.max_depth"": 18, ""models.random_forest.max_dynamic_window"": 30, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.65, ""models.random_forest.min_samples_leaf"": 5, ""models.random_forest.n_estimators"": 240, ""models.random_forest.peak_flow_extra_per_basin"": 20, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 250}"
2026-06-07 08:01:18	20260607_075937_003_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	9.04	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_003_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_003_random_forest_adaptive_random_forest.yaml	random_forest	val	100	36.05425523780151	0.5386167245969277	0.3778798364706277	0.5166948586101083	0.6092158577004496	8.616603519389145	3	0.03	0.03695829329267065	0.28023652342829464	0.1086282582645047	1.2265567765567766	1.7347985347985353	0.5382495588176454	0.14434894569239604	False	"{""models.random_forest.max_depth"": 14, ""models.random_forest.max_dynamic_window"": 180, ""models.random_forest.max_features"": ""sqrt"", ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 6, ""models.random_forest.n_estimators"": 200, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.9, ""models.sample_per_basin_train"": 200}"
2026-06-07 08:01:51	20260607_075937_004_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	32.46	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_004_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075937_004_random_forest_adaptive_random_forest.yaml	random_forest	val	100	43.82624464382057	0.5546795732987859	0.3985121217221023	0.5525998231430644	0.6194330852598526	7.216627135929924	3	0.03	0.03191947259194715	0.267772845377497	0.09868379392821895	0.9546563493432564	2.0555555555555554	0.5632275736520583	0.13917320632305719	False	"{""models.random_forest.max_depth"": 12, ""models.random_forest.max_dynamic_window"": 60, ""models.random_forest.max_features"": 0.45, ""models.random_forest.max_samples"": 0.75, ""models.random_forest.min_samples_leaf"": 6, ""models.random_forest.n_estimators"": 200, ""models.random_forest.peak_flow_extra_per_basin"": 60, ""models.random_forest.peak_flow_quantile"": 0.85, ""models.sample_per_basin_train"": 300}"
2026-06-07 08:02:05	20260607_075725_009_random_forest_adaptive_random_forest	tier1_proxy	reject	ok	72.69	random_forest	20260607_075319_001_random_forest_adaptive_random_forest	62.7691584123294	val	tabular	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	Adaptive mutation around prior best random_forest candidate 20260607_075319_001_random_forest_adaptive_random_forest (score=62.7691584123294) to improve validation composite score while preserving guardrails.	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_009_random_forest_adaptive_random_forest.yaml	/Volumes/doudou_usb/PhD Final/paper4_pipeline/outputs/autoresearch/generated_configs/20260607_075725_009_random_forest_adaptive_random_forest.yaml	random_forest	val	100	56.861766577992896	0.6226116204834637	0.49340268492993844	0.5591393858425889	0.6345514289267784	7.597821163946173	3	0.03	0.0358811714106171	0.28540849804361557	0.0692401793772552	0.9671131605914216	1.561951754385965	0.40630231705704345	0.11549891329452545	False	"{""models.random_forest.max_depth"": 16, ""models.random_forest.max_dynamic_window"": 60, ""models.random_forest.max_features"": 0.75, ""models.random_forest.max_samples"": 0.55, ""models.random_forest.min_samples_leaf"": 4, ""models.random_forest.n_estimators"": 240, ""models.random_forest.peak_flow_extra_per_basin"": 40, ""models.random_forest.peak_flow_quantile"": 0.95, ""models.sample_per_basin_train"": 400}"
